RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730180022,2730180,27,604,01,2002,2003,2,131314,13,10.0000,0.21,0.2100,0,0.032,0.0320,1
2730180023,2730180,27,604,01,2002,2003,3,110920,11,1.0000,0.56,0.5600,1,0.039,0.0390,1
2730180024,2730180,27,604,01,2002,2003,3,110920,13,10.0000,0.34,0.3400,1,0.026,0.0260,0
2730190001,2730190,27,604,02,2002,2002,4,241131,11,1.0000,0.36,0.3600,1,0.017,0.0170,0
2730190002,2730190,27,604,02,2002,2002,4,241131,13,10.0000,0.25,0.2500,0,0.033,0.0330,1
2730190003,2730190,27,604,02,2002,2002,5,211420,11,1.0000,0.35,0.3500,1,0.027,0.0270,0
2730190004,2730190,27,604,02,2002,2002,5,211420,13,10.0000,0.29,0.2900,0,0.041,0.0410,1
2730190005,2730190,27,604,02,2002,2002,6,041138,11,1.0000,0.38,0.3800,1,0.037,0.0370,1
2730190006,2730190,27,604,02,2002,2002,6,041138,13,10.0000,0.37,0.3700,1,0.021,0.0210,0
2730190007,2730190,27,604,02,2002,2002,7,181437,11,1.0000,0.31,0.3100,1,0.027,0.0270,0
2730190008,2730190,27,604,02,2002,2002,7,181437,13,10.0000,0.28,0.2800,0,0.042,0.0420,1
2730190009,2730190,27,604,02,2002,2002,8,061350,11,1.0000,0.3,0.3000,0,0.031,0.0310,1
2730190010,2730190,27,604,02,2002,2002,8,061350,13,10.0000,0.38,0.3800,1,0.059,0.0590,1
2730190011,2730190,27,604,02,2002,2002,9,031115,11,1.0000,0.32,0.3200,1,0.035,0.0350,1
2730190012,2730190,27,604,02,2002,2002,9,031115,13,10.0000,0.29,0.2900,0,0.059,0.0590,1
2730190013,2730190,27,604,02,2002,2002,10,161355,11,1.0000,0.36,0.3600,1,0.029,0.0290,0
2730190014,2730190,27,604,02,2002,2002,10,161355,13,10.0000,0.33,0.3300,1,0.029,0.0290,0
2730190015,2730190,27,604,02,2002,2002,11,121232,11,1.0000,0.36,0.3600,1,0.032,0.0320,1
2730190016,2730190,27,604,02,2002,2002,11,121232,13,10.0000,0.26,0.2600,0,0.031,0.0310,1
2730190017,2730190,27,604,02,2002,2002,12,181135,11,1.0000,0.32,0.3200,1,0.03,0.0300,0
2730190018,2730190,27,604,02,2002,2002,12,181135,13,10.0000,0.32,0.3200,1,0.03,0.0300,0
2730190019,2730190,27,604,02,2002,2003,1,161411,11,1.0000,0.33,0.3300,1,0.029,0.0290,0
2730190020,2730190,27,604,02,2002,2003,1,161411,13,10.0000,0.27,0.2700,0,0.024,0.0240,0
2730190021,2730190,27,604,02,2002,2003,2,131241,11,1.0000,0.25,0.2500,0,0.023,0.0230,0
2730170009,2730170,27,603,02,2002,2002,8,061510,11,1.0000,0.28,0.2800,0,0.025,0.0250,0
2730170010,2730170,27,603,02,2002,2002,8,061510,13,10.0000,0.33,0.3300,1,0.055,0.0550,1
2730170011,2730170,27,603,02,2002,2002,9,031202,11,1.0000,0.39,0.3900,1,0.034,0.0340,1
2730170012,2730170,27,603,02,2002,2002,9,031202,13,10.0000,0.3,0.3000,0,0.067,0.0670,1
2730170018,2730170,27,603,02,2002,2002,12,181222,13,10.0000,0.35,0.3500,1,0.031,0.0310,1
2730170019,2730170,27,603,02,2002,2003,1,161407,11,1.0000,0.49,0.4900,1,0.032,0.0320,1
2730170020,2730170,27,603,02,2002,2003,1,161407,13,10.0000,0.44,0.4400,1,0.034,0.0340,1
2730170021,2730170,27,603,02,2002,2003,2,131404,11,1.0000,0.45,0.4500,1,0.033,0.0330,1
2730170022,2730170,27,603,02,2002,2003,2,131404,13,10.0000,0.3,0.3000,0,0.04,0.0400,1
2730170023,2730170,27,603,02,2002,2003,3,111242,11,1.0000,0.47,0.4700,1,0.031,0.0310,1
2730170024,2730170,27,603,02,2002,2003,3,111242,13,10.0000,0.32,0.3200,1,0.029,0.0290,0
2730180001,2730180,27,604,01,2002,2002,4,240901,11,1.0000,0.53,0.5300,1,0.027,0.0270,0
2730180002,2730180,27,604,01,2002,2002,4,240901,13,10.0000,0.35,0.3500,1,0.025,0.0250,0
2730180003,2730180,27,604,01,2002,2002,5,210908,11,1.0000,0.44,0.4400,1,0.034,0.0340,1
2730180004,2730180,27,604,01,2002,2002,5,210908,13,10.0000,0.27,0.2700,0,0.029,0.0290,0
2730180005,2730180,27,604,01,2002,2002,6,040909,11,1.0000,0.37,0.3700,1,0.019,0.0190,0
2730180006,2730180,27,604,01,2002,2002,6,040909,13,10.0000,0.32,0.3200,1,0.023,0.0230,0
2730180007,2730180,27,604,01,2002,2002,7,180915,11,1.0000,0.69,0.6900,1,0.044,0.0440,1
2730180008,2730180,27,604,01,2002,2002,7,180915,13,10.0000,0.33,0.3300,1,0.027,0.0270,0
2730180009,2730180,27,604,01,2002,2002,8,061327,11,1.0000,0.24,0.2400,0,0.025,0.0250,0
2730180010,2730180,27,604,01,2002,2002,8,061327,13,10.0000,0.27,0.2700,0,0.027,0.0270,0
2730180011,2730180,27,604,01,2002,2002,9,030905,11,1.0000,0.49,0.4900,1,0.042,0.0420,1
2730180012,2730180,27,604,01,2002,2002,9,030905,13,10.0000,0.38,0.3800,1,0.049,0.0490,1
2730180013,2730180,27,604,01,2002,2002,10,160904,11,1.0000,0.46,0.4600,1,0.036,0.0360,1
2730180014,2730180,27,604,01,2002,2002,10,160904,13,10.0000,0.42,0.4200,1,0.041,0.0410,1
2730180015,2730180,27,604,01,2002,2002,11,121000,11,1.0000,0.37,0.3700,1,0.037,0.0370,1
2730180016,2730180,27,604,01,2002,2002,11,121000,13,10.0000,0.33,0.3300,1,0.038,0.0380,1
2730020015,2730020,27,601,02,2002,2002,11,120938,11,1.0000,0.72,0.7200,0,0.052,0.0520,0
2730020016,2730020,27,601,02,2002,2002,11,120938,13,10.0000,0.66,0.6600,0,0.043,0.0430,0
2730020017,2730020,27,601,02,2002,2002,12,180932,11,1.0000,1.1,1.1000,1,0.073,0.0730,0
2730030023,2730030,27,601,03,2002,2003,3,110910,11,1.0000,0.48,0.4800,0,0.039,0.0390,0
2730030024,2730030,27,601,03,2002,2003,3,110910,13,10.0000,0.41,0.4100,0,0.032,0.0320,0
2730040002,2730040,27,601,51,2002,2002,5,141032,11,1.0000,1.5,1.5000,,0.108,0.1080,
2730040005,2730040,27,601,51,2002,2002,8,061058,11,1.0000,2.11,2.1100,,0.155,0.1550,
2730040008,2730040,27,601,51,2002,2002,11,051002,11,1.0000,2.44,2.4400,,0.157,0.1570,
2730040011,2730040,27,601,51,2002,2003,2,041036,11,1.0000,1.84,1.8400,,0.07,0.0700,
2730050002,2730050,27,601,52,2002,2002,5,140847,11,1.0000,1.07,1.0700,,0.08,0.0800,
2730050005,2730050,27,601,52,2002,2002,8,060854,11,1.0000,2.18,2.1800,,0.15,0.1500,
2730050008,2730050,27,601,52,2002,2002,11,050822,11,1.0000,2.68,2.6800,,0.15,0.1500,
2730010019,2730010,27,601,01,2002,2003,1,161029,11,1.0000,0.99,0.9900,0,0.065,0.0650,0
2730010020,2730010,27,601,01,2002,2003,1,161029,13,10.0000,0.42,0.4200,0,0.042,0.0420,0
2730010021,2730010,27,601,01,2002,2003,2,131109,11,1.0000,0.6,0.6000,0,0.062,0.0620,0
2730010022,2730010,27,601,01,2002,2003,2,131109,13,10.0000,0.42,0.4200,0,0.05,0.0500,0
2730010023,2730010,27,601,01,2002,2003,3,111027,11,1.0000,1,1.0000,0,0.073,0.0730,0
2730010024,2730010,27,601,01,2002,2003,3,111027,13,10.0000,0.29,0.2900,0,0.036,0.0360,0
2730020001,2730020,27,601,02,2002,2002,4,241108,11,1.0000,1.2,1.2000,1,0.078,0.0780,0
2730020002,2730020,27,601,02,2002,2002,4,241108,13,10.0000,0.41,0.4100,0,0.03,0.0300,0
2730020003,2730020,27,601,02,2002,2002,5,211154,11,1.0000,0.71,0.7100,0,0.051,0.0510,0
2730020004,2730020,27,601,02,2002,2002,5,211154,13,10.0000,0.32,0.3200,0,0.028,0.0280,0
2730020005,2730020,27,601,02,2002,2002,6,041103,11,1.0000,1.5,1.5000,1,0.14,0.1400,1
2730020006,2730020,27,601,02,2002,2002,6,041103,13,10.0000,0.33,0.3300,0,0.021,0.0210,0
2730020007,2730020,27,601,02,2002,2002,7,181257,11,1.0000,1,1.0000,0,0.066,0.0660,0
2730020008,2730020,27,601,02,2002,2002,7,181257,13,10.0000,0.33,0.3300,0,0.02,0.0200,0
2730020009,2730020,27,601,02,2002,2002,8,061307,11,1.0000,0.91,0.9100,0,0.081,0.0810,0
2730020010,2730020,27,601,02,2002,2002,8,061307,13,10.0000,0.39,0.3900,0,0.044,0.0440,0
2730020011,2730020,27,601,02,2002,2002,9,031010,11,1.0000,0.7,0.7000,0,0.082,0.0820,0
2730020012,2730020,27,601,02,2002,2002,9,031010,13,10.0000,0.36,0.3600,0,0.047,0.0470,0
2730020013,2730020,27,601,02,2002,2002,10,160941,11,1.0000,0.44,0.4400,0,0.039,0.0390,0
2730020014,2730020,27,601,02,2002,2002,10,160941,13,10.0000,0.54,0.5400,0,0.041,0.0410,0
2730020018,2730020,27,601,02,2002,2002,12,180932,13,10.0000,0.56,0.5600,0,0.044,0.0440,0
2730020019,2730020,27,601,02,2002,2003,1,160940,11,1.0000,0.85,0.8500,0,0.049,0.0490,0
2730020020,2730020,27,601,02,2002,2003,1,160940,13,10.0000,0.45,0.4500,0,0.042,0.0420,0
2730020021,2730020,27,601,02,2002,2003,2,130958,11,1.0000,0.69,0.6900,0,0.039,0.0390,0
2730020022,2730020,27,601,02,2002,2003,2,130958,13,10.0000,0.29,0.2900,0,0.039,0.0390,0
2730020023,2730020,27,601,02,2002,2003,3,110957,11,1.0000,0.63,0.6300,0,0.042,0.0420,0
2730020024,2730020,27,601,02,2002,2003,3,110957,13,10.0000,0.32,0.3200,0,0.027,0.0270,0
2730030001,2730030,27,601,03,2002,2002,4,241156,11,1.0000,0.59,0.5900,0,0.06,0.0600,0
2730030002,2730030,27,601,03,2002,2002,4,241156,13,10.0000,0.37,0.3700,0,0.04,0.0400,0
2730030003,2730030,27,601,03,2002,2002,5,211305,11,1.0000,0.74,0.7400,0,0.066,0.0660,0
2730030004,2730030,27,601,03,2002,2002,5,211305,13,10.0000,0.41,0.4100,0,0.037,0.0370,0
2730030005,2730030,27,601,03,2002,2002,6,041149,11,1.0000,0.43,0.4300,0,0.035,0.0350,0
2730030006,2730030,27,601,03,2002,2002,6,041149,13,10.0000,0.45,0.4500,0,0.04,0.0400,0
2730030007,2730030,27,601,03,2002,2002,7,181407,11,1.0000,0.66,0.6600,0,0.05,0.0500,0
